setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
gigawinga,"Giga Wing (AS, 990222)",Asia,990222,yes,Giga Wing,Capcom CPS-2,,no,no,1999,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,2
gigawingh,"Giga Wing (HS, 990222)",Hispanic,990222,yes,Giga Wing,Capcom CPS-2,,no,no,1999,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,2
gigawingj,"Giga Wing (JP, 990222)",Japan,990222,yes,Giga Wing,Capcom CPS-2,,no,no,1999,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,2
gigawing,"Giga Wing (US, 990222)",USA,990222,no,,Capcom CPS-2,,no,no,1999,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,2
gigawingb,"Giga Wing (W, 990222)",World,990222,yes,Giga Wing,Capcom CPS-2,,no,no,1999,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,2
gteikoku,Gingateikoku no Gyakushu,,,yes,UniWar S,,,no,no,1980,Irem,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
gteikokub,Gingateikoku no Gyakushu (Set 1) [bl],,Set 1,yes,UniWar S,,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,1
gteikokub2,Gingateikoku no Gyakushu (Set 2) [bl],,Set 2,yes,UniWar S,,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
gteikokub3,Gingateikoku no Gyakushu (Set 3) [bl],,Set 3,yes,UniWar S,,,no,yes,1980,Honly,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
goldenaxe4,"Gollden Axe (JP, Set 4)",Japan,"Set 4, FD1094 317-0121",yes,Golden Axe,Sega System 16B,,no,no,1989,Sega,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
goldenaxe3,"Gollden Axe (W, Set 3)",World,"Set 3, FD1094 317-0120",yes,Golden Axe,Sega System 16B,,no,no,1989,Sega,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,3
gorf,Gorf,,,no,,,,no,no,1981,Dave Nutting Associates / Midway,Shooter - Gallery,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
gorf,Gorf (Program 1),,Program 1,no,,,,no,no,1981,Dave Nutting Associates / Midway,Shooter - Gallery,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
gorf,Gorf (Speech),,Speech,no,,,,no,no,1981,Dave Nutting Associates / Midway,Shooter - Gallery,,15kHz,vertical (ccw),no,,2 (alternating),8-way,,1
gorkans,Gorkans,,,no,,,,no,no,1983,Techstar,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
gorodki,Gorodki,,,no,,,,no,no,1988,Terminal,Action,,15kHz,horizontal,,,1,2-way horizontal,,2
gravitar,Gravitar (Ver 3),,Ver 3,no,,,,no,no,1982,Atari,Lander,,31kHz,horizontal,,,1,2-way horizontal,,3
gmahou,"Great Mahou Daisakusen (JP, 000121, Unlocked)",Japan,"000121, Unlocked",yes,Dimahoo,Capcom CPS-2,,no,no,2000,Eighting / Raizing / Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,n/a,3
gmahou,"Great Mahou Daisakusen (JP, 000121)",Japan,000121,yes,Dimahoo,Capcom CPS-2,,no,no,2000,Eighting / Raizing / Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,n/a,3
gberet,Green Beret,,,no,,,,no,no,1985,Konami,Run 'n' Gun - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
grobda,"Grobda (W, New Ver.)",World,New Ver.,yes,n/a,,,no,no,1984,Namco,Shooter - Multidirectional,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
gulunpa,"Gulun.Pa (931220 L, Prototype)",,"931220 L, Prototype",no,,Capcom CPS-1,,no,no,1990,Capcom,Puzzle,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
gunfight,Gun Fight,,,no,,,,no,no,1975,Dave Nutting Associates / Midway,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,0
gunsmoke,Gun Smoke,,,no,,Capcom CPS-0,,no,no,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,3
gunsmokeb,Gun Smoke (851115) [bl],,851115,yes,Gun Smoke,Capcom CPS-0,,no,yes,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,3
gunsmokej,"Gun Smoke (JP, 851115)",Japan,851115,yes,Gun Smoke,Capcom CPS-0,,no,no,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,3
gunsmokeua,"Gun Smoke (US, 851115, Set 1)",USA,"851115, Set 1",yes,Gun Smoke,Capcom CPS-0,,no,no,1985,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,3
gunsmokeub,"Gun Smoke (US, 851115, Set 2)",USA,"851115, Set 2",yes,Gun Smoke,Capcom CPS-0,,no,no,1986,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,3
gunsmokeu,"Gun Smoke (US, 860408)",USA,860408,yes,Gun Smoke,Capcom CPS-0,,no,no,1986,Capcom,Run 'n' Gun - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,3
guwange,Guwange,World,Special,yes,Guwange,CAVE 68000,,no,no,1999,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
guwange,Guwange,World,,no,,CAVE 68000,,no,no,1999,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
gyruss,Gyruss,,,yes,Gyruss,,,no,no,1983,Konami,Shooter - Tube,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
gyrussce,Gyruss (Centuri),,Centuri,yes,Gyruss,,,no,no,1983,Konami / Centuri,Shooter - Tube,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
gyrussb,Gyruss [bl],,,yes,Gyruss,,,no,yes,1983,Konami,Shooter - Tube,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
handiman,Handi-Man in Cyberworld [hb],,,yes,Tron,Midway MCR,,yes,no,1980,Bobby Tribble,Maze,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
hangonjr,Hang-On Jr. (Rev. B),,Rev. B,no,,Sega System E,,no,no,1985,Sega,Racing,,15kHz,horizontal,,,1,,Spinner,2
fasthang,Hangly Man (Fast) [hb],,Fast,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hm1000,Hangly Man 1000 [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hm2000,Hangly Man 2000 [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmba5000,Hangly Man Babies 5000 [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmba7000,Hangly Man Babies 7000 [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmbabymz,Hangly Man BabiesMaze [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmbluep,Hangly Man Blue Plus [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmgrenp,Hangly Man Green Plus [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmplus,Hangly Man Plus [hb],,,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hmpopey,Hangly-Man (Popeye) [hb],,Popeye,yes,Pac-Man,,,yes,no,1981,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hangly,Hangly-Man (Set 1) [hb],,Set 1,yes,Pac-Man,,,yes,no,1981,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hanglyad,Hangly-Man After Dark (Set 1) [hb],,Set 1,yes,Pac-Man,,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
hbarrelu,Heavy Barrel (US),USA,,yes,Heavy Barrel,DATA EAST MEC-M1,,no,no,1987,Data East,Run 'n' Gun - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,twin stick,4
hbarrel,Heavy Barrel (W),World,,no,Heavy Barrel,DATA EAST MEC-M1,,no,no,1987,Data East,Run 'n' Gun - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,twin stick,4
hvymetal,Heavy Metal (315-5135),,315-5135,no,,Sega System 1,,no,no,1985,Sega,Shooter - Multidirectional,,15kHz,horizontal,,,2 (alternating),8-way,,2
horizon,Horizon (Irem),,,no,,Irem M62,,no,no,1985,Irem,Shooter - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
housepty,House Party [hb],,,yes,Mappy,,,yes,no,1983,Jerky,Maze,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
wofhfh,"Huo Feng Huang (Chinese, Sangokushi II) [bl]",,"Chinese, Sangokushi II",yes,Sangokushi II,Capcom CPS-1,,no,yes,1999,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,1
hsf2a,"Hyper Street Fighter II- The Anniversary Edition (AS, 040202)",Asia,040202,yes,Hyper Street Fighter II- The Anniversary Edition,Capcom CPS-2,Street Fighter,no,no,2004,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
hsf2j1,"Hyper Street Fighter II- The Anniversary Edition (JP, 031222)",Japan,031222,yes,Hyper Street Fighter II- The Anniversary Edition,Capcom CPS-2,Street Fighter,no,no,2004,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
hsf2j,"Hyper Street Fighter II- The Anniversary Edition (JP, 040202)",Japan,040202,yes,Hyper Street Fighter II- The Anniversary Edition,Capcom CPS-2,Street Fighter,no,no,2004,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
hsf2,"Hyper Street Fighter II- The Anniversary Edition (US, 040202)",USA,040202,no,,Capcom CPS-2,Street Fighter,no,no,2004,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
hyperspc,Hyperspace (bootleg of Asteroids) [bl],,,yes,Asteroids,,,no,yes,1979,Atari,Shooter - Multidirectional,,31kHz,horizontal,,,1,2-way horizontal,,3
imsorry,"I'm Sorry (US, 315-5110)",USA,315-5110,no,,Sega System 1,,no,no,1985,Sega,Maze,,15kHz,horizontal,,,2 (alternating),8-way,,2
scrambp,Impacto (Scramble) [bl],,Scramble,yes,Scramble,,,no,yes,1981,Konami,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,2
ironhors,Iron Horse (Ver. K),,,no,,,,no,no,1986,Konami,Run 'n' Gun - Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
jackalr,"Jackal (W, Rotary)",World,Rotary,yes,Jackal,,,no,no,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,rotary,4
jackal,Jackal (W),World,,yes,Jackal,,,no,no,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
jackalbl,Jackal (W) [bl],World,,yes,Jackal,,,no,yes,1986,Konami,Shooter - Multidirectional,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
jacman,Jacman [hb],,,yes,Pac-Man,,,yes,no,1980,Brent Cobb,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
jailbrek,Jailbreak,World,,no,,,,no,no,1986,Konami,Run 'n' Gun - Horizontal,,15kHz,horizontal,yes,,2 (alternating),8-way,,2
choko,"Janpai Puzzle Choukou (JP, 010820)",Japan,010820,no,,Capcom CPS-2,,no,no,2001,Mitchell / Capcom,Puzzle,,15kHz,horizontal,n/a,,1,8-way,n/a,3
jin,Jin,,,no,,,,no,no,1982,Falcon,Puzzle,,15kHz,vertical (cw),no,,1,8-way,,2
journey,Journey,,,no,,Midway MCR3,,no,no,1984,Bally / Midway,Arena,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
joust,Joust,,,no,,,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,2 (simultaneous),2-way horizontal,,1
joustr,Joust (Solid Red Label),,Solid Red Label,yes,Joust,,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,2 (simultaneous),2-way horizontal,,1
joustwr,Joust (White-Red Label),,White-Red Label,yes,Joust,,,no,no,1982,Williams,Arena,,15kHz,horizontal,,,2 (simultaneous),2-way horizontal,,1
jumpshot,Jump Shot,,,no,,,,no,no,1985,Bally / Midway,Sports,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,1
jumpshotp,Jump Shot (Engineering Sample),,Engineering Sample,yes,Jump Shot,,,no,no,1985,Bally / Midway,Sports,,15kHz,vertical (cw),no,,2 (simultaneous),8-way,,1
altbeastj1,"Juuouki (JP, Set 1)",Japan,Set 1,yes,Altered Beast,Sega System 16B,,no,no,1988,Sega,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
altbeastj3,"Juuouki (JP, Set 3)",Japan,Set 3,yes,Altered Beast,Sega System 16B,,no,no,1988,Sega,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
jyangoku,"Jyangokushi- Haoh no Saihai (JP, 990527)",Japan,990527,no,,Capcom CPS-2,,no,no,1999,Capcom,Fighting,,15kHz,horizontal,n/a,,1,8-way,n/a,2
yanchamr,Kaiketsu Yanchamaru (JP),Japan,,yes,Kid Niki - Radical Ninja,Irem M62,,no,no,1986,Irem,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
kamakazi3,Kamakazi III (Superg) [hb],,Superg,yes,Scramble,,,yes,no,1979,hack,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
kamikazesp,"Kamikaze (Scramble, Spanish) [bl]",,"Scramble, Spanish",yes,Scramble,,,no,yes,1981,Konami,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,0
kick,Kick,,,no,,Midway MCR1,,no,no,1980,Midway,Ball and Paddle,,15kHz,vertical (cw),no,,1,,trackball,1
kickc,Kick (Cocktail),,Cocktail,yes,Kick,Midway MCR,,no,no,1981,Midway,Ball and Paddle,,15kHz,vertical (cw),no,,1,2-way horizontal,,0
kickman,Kick-Man,,,yes,Kick,Midway MCR1,,no,no,1980,Midway,Ball and Paddle,,15kHz,vertical (cw),no,,1,,trackball,1
kidnikiu,Kid Niki - Radical Ninja (US),USA,,yes,Kid Niki - Radical Ninja,Irem M62,,no,no,1986,Irem,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
kidniki,Kid Niki- Radical Ninja (W),World,,no,,Irem M62,,no,no,1986,Irem,Platform,,15kHz,horizontal,,,2 (alternating),8-way,,2
killiped,Killipede [hb],,,yes,Centipede,,,yes,no,1980,Atari,Shooter - Gallery,,15kHz,vertical (ccw),no,,1,,trackball,1
kingballj,King and Balloon,,,no,,,,no,no,1980,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
kingball,King and Balloon (US),USA,,no,,,,no,no,1980,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
knightsja,"Knights of the Round (JP, 911127, B-Board 89625B-1)",Japan,"911127, B-Board 89625B-1",yes,Knights of the Round,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
knightsj,"Knights of the Round (JP, 911127, B-Board 91634B-2)",Japan,"911127, B-Board 91634B-2",yes,Knights of the Round,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
knightsu,"Knights of the Round (US, 911127)",USA,911127,yes,Knights of the Round,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
knights,"Knights of the Round (W, 911127)",World,911127,no,,Capcom CPS-1,,no,no,1991,Capcom,Beat 'em Up,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,2
konek,Konek Gorbunok,,,no,,TIAMC1,,no,no,1988,Terminal,Platform,,15kHz,horizontal,,,1,4-way,,1
kot,Kot-Rybolov,,,no,,TIAMC1,,no,no,1988,Terminal,Action,,15kHz,horizontal,,,1,8-way,,2
kroozr,Kozmik Krooz'r,,,no,,Midway MCR2,,no,no,1983,Bally / Midway,Shooter - Multidirectional,,15kHz,horizontal,,,1,8-way,rotary,1
kungfub,Kung-Fu Master (Set 1) [bl],,Set 1,yes,Kung-Fu Master,Irem M62,,no,yes,1984,Irem,Beat 'em Up,,15kHz,horizontal,,,2 (alternating),8-way,,2
kungfub2,Kung-Fu Master (Set 2) [bl],,Set 2,yes,Kung-Fu Master,Irem M62,,no,yes,1984,Irem,Beat 'em Up,,15kHz,horizontal,,,2 (alternating),8-way,,2
kungfum,Kung-Fu Master (W),World,,no,,Irem M62,,no,no,1984,Irem,Beat 'em Up,,15kHz,horizontal,,,2 (alternating),8-way,,2
ladybug,Lady Bug,,,no,,,,no,no,1981,Universal,Maze,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,0
ladybugb,Lady Bug (Set 1) [bl],,Set 1,yes,Lady Bug,,,no,yes,1981,Universal,Maze,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,0
lagunar,Laguna Racer,,,no,,,,no,no,1977,Midway,Racing,,15kHz,vertical (cw),yes,,1,2-way vertical,spinner,0
bagnardi,"Le Bagnard (ES, Itisa)",Spain,Itisa,yes,Bagman,,,no,no,1982,Valadon Automation / Itisa,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnard,Le Bagnard (Set 1),,Set 1,yes,Bagman,,,no,no,1982,Valadon Automation,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
bagnarda,Le Bagnard (Set 2),,Set 2,yes,Bagman,,,no,no,1982,Valadon Automation,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
lwings,Legendary Wings,,,no,,,,no,no,1986,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
lizwiz,Lizard Wizard,,,no,,,,no,no,1985,Techstar / Sunn,Arena,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,1
ldrun,Lode Runner (Set 1),,Set 1,no,,Irem M62,Lode Runner,no,no,1984,Irem,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,,2
ldruna,Lode Runner (Set 2),,Set 2,yes,Lode Runner,Irem M62,Lode Runner,no,no,1984,Irem / Broderbund,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,,2
ldrun2,Lode Runner II- The Bungeling Strikes Back,,,no,,Irem M62,Lode Runner,no,no,1984,Irem,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,,2
ldrun3j,Lode Runner III- Majin no Fukkatsu (JP),Japan,,yes,Lode Runner III,Irem M62,Lode Runner,no,no,1985,Irem / Broderbund,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,,2
ldrun3,Lode Runner III- The Golden Labyrinth,,,no,,Irem M62,Lode Runner,no,no,1985,Irem,Platform - Climb,,15kHz,horizontal,,,2 (alternating),8-way,,2
ldrun4,Lode Runner IV- Teikoku Karano Dasshutsu (JP),Japan,,no,,Irem M62,Lode Runner,no,no,1986,Irem,Platform - Climb,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
losttomb,Lost Tomb,,,no,,,,no,no,1982,Stern,Maze,,15kHz,vertical (cw),yes,,1,8-way,twin stick,4
losttombh,Lost Tomb (Hard),,Hard,yes,Lost Tomb,,,no,no,1982,Stern,Maze,,15kHz,vertical (cw),no,,1,8-way,twin stick,4
lostwrldo,"Losts (JP, Old Ver)",Japan,Old Ver,yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
lostwrld,Losts (JP),Japan,,no,,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
luctoday,Lucky Today,,,no,,,,no,no,1980,Sigma,Gambling,,15kHz,vertical (ccw),yes,,1,2-way vertical,,1
lunarbat,Lunar Battle (Prototype),,Prototype,no,,,,no,no,1982,Atari,Lander,,31kHz,horizontal,,,1,2-way horizontal,,3
llander1,Lunar Lander (Rev 1),,Rev 1,yes,Lunar Lander,,,no,no,1979,Atari,Lander,,31kHz,horizontal,,,1,2-way horizontal,,1
llander,Lunar Lander (Rev 2),,Rev 2,no,,,,no,no,1979,Atari,Lander,,31kHz,horizontal,,,1,2-way horizontal,,1
lrescue,Lunar Rescue,,,no,,,,no,no,1979,Taito,Lander,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,1
lupin3a,Lupin III (Set 2),,Set 2,no,,,,no,no,1980,Taito,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
mach9,Mach-9 (Vulgus) [bl],,Vulgus,yes,Vulgus,,,no,yes,1984,Capcom,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
mplanets,Mad Planets,,,no,,,,no,no,1982,Gottlieb,Shooter - Gallery,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,1
mswordj,"Magic Sword- Heroic Fantasy (JP, 900623)",Japan,900623,yes,Magic Sword,Capcom CPS-1,,no,no,1990,Capcom,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
mswordu,"Magic Sword- Heroic Fantasy (US, 900715)",USA,900715,yes,Magic Sword,Capcom CPS-1,,no,no,1990,Capcom,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
mswordr1,"Magic Sword- Heroic Fantasy (W, 900623)",World,900623,yes,Magic Sword,Capcom CPS-1,,no,no,1990,Capcom,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
msword,"Magic Sword- Heroic Fantasy (W, 900725)",World,900725,no,,Capcom CPS-1,,no,no,1990,Capcom,Platform,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,,3
mandinga,"Mandinga (Amidar, Artemi) [bl]",,"Amidar, Artemi",yes,Amidar,,,no,yes,1982,Konami / Artemi,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
mappyj,Mappy (JP),Japan,,yes,Mappy,,,no,no,1983,Namco,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
mappy,Mappy (US),USA,,no,,,,no,no,1983,Namco,Platform - Climb,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
mario,"Mario Bros. (US, Rev G)",USA,Rev G,no,,,Mario,no,no,1983,Nintendo,Platform - Climb,,15kHz,horizontal,,,2 (simultaneous),2-way horizontal,,1
pacmar,Mario Pac-Man [hb],,,yes,Pac-Man,,Pac-Man,yes,no,1980,Atari,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
marpy,Marpy [hb],,,yes,Mappy,,,yes,no,1983,Namco,Maze,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
mars,Mars,,,no,,,,no,no,1981,Artic,Shooter - Horizontal,,15kHz,vertical (cw),yes,,2 (alternating),8-way,twin stick,4
mmatrix,"Mars Matrix- Hyper Solid Shooting (AS, 000412)",Asia,000412,no,,Capcom CPS-2,,no,no,2000,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,1
mmatrixj,"Mars Matrix- Hyper Solid Shooting (JP, 000412)",Japan,000412,yes,Mars Matrix- Hyper Solid Shooting,Capcom CPS-2,,no,no,2000,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,1
mmatrix,"Mars Matrix- Hyper Solid Shooting (US, 000412)",USA,000412,yes,Mars Matrix- Hyper Solid Shooting,Capcom CPS-2,,no,no,2000,Takumi / Takumi,Shooter - Vertical,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,1
msha,"Marvel Super Heroes (AS, 951024)",Asia,951024,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
msh,"Marvel Super Heroes (EU, 951024)",Europe,951024,no,,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshh,"Marvel Super Heroes (HS, 951117)",Hispanic,951117,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshjr1,"Marvel Super Heroes (JP, 951024)",Japan,951024,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshj,"Marvel Super Heroes (JP, 951117, Unlocked)",Japan,"951117, Unlocked",yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshj,"Marvel Super Heroes (JP, 951117, Unlocked)",Japan,"951117, Unlocked",yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshj,"Marvel Super Heroes (JP, 951117)",Japan,951117,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshu,"Marvel Super Heroes (US, 951024)",USA,951024,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshbr1,"Marvel Super Heroes (W, 951024)",World,951024,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
mshb,"Marvel Super Heroes (W, 951117)",World,951117,yes,Marvel Super Heroes,Capcom CPS-2,Marvel / Capcom,no,no,1995,Capcom,Fighting,,15kHz,horizontal,n/a,,2 (simultaneous),8-way,n/a,6
