setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
esprade_fp,ESP Ra.De. (Free Play),World,Free Play,yes,ESP Ra.De.,CAVE 68000,,no,no,1998,CAVE,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
espradej_fp,"ESP Ra.De. (JP, Free Play)",Japan,Free Play,yes,ESP Ra.De.,CAVE 68000,,no,no,1998,CAVE,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
eswat,"E-Swat - Cyber Police (W, Set 4)",World,"Set 4, FD1094 317-0130",no,E-Swat,Sega System 16,,no,no,1989,Sega,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eswatj,"E-Swat - Cyber Police (JP, Set 2)",Japan,"Set 2, FD1094 317-0128",yes,E-Swat,Sega System 16,,no,no,1989,Sega,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eswatj1,"E-Swat - Cyber Police (JP, Set 1)",Japan,"Set 1, FD1094 317-0131",yes,E-Swat,Sega System 16,,no,no,1989,Sega,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eswatu,"E-Swat - Cyber Police (US, Set 3)",USA,"Set 3, FD1094 317-0129",yes,E-Swat,Sega System 16,,no,no,1989,Sega,Platform - Shooter Scrolling,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
europac,Euro Pac [hb],World,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Stefano Priore,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
exctleag,Excite League (W),World,FD1094 317-0079,no,Excite League,Sega System 16,,no,no,1988,Sega,Sports - Baseball,,15kHz,horizontal,n-a,,2 (simultaneous),,,3
exedexes,Exed Exes,World,,no,Exed Exes,Capcom CPS-0,,no,no,1985,Capcom,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
exeriont,Exerion (Taito),World,,no,Exerion,Jaleco Exerion based,Exerion,no,no,1983,Jaleco (Taito America License),Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
exprraid,"Express Raider (W, Rev 4)",World,Rev 4,no,Express Raider,Data East Unique,Express Raider,no,no,1986,Data East USA,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
extrmatn,Extermination (W),World,,no,Extermination,Taito The NewZealand Story hardware,Extermination,no,no,1987,Taito Corporation Japan,Shooter - Walking,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,2
extrmatnj,Extermination (JP),Japan,,yes,Extermination,Taito The NewZealand Story hardware,Extermination,no,no,1987,Taito Corporation Japan,Shooter - Walking,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,2
extrmatnu,"Extermination (US, World Games)",USA,World Games,yes,Extermination,Taito The NewZealand Story hardware,Extermination,no,no,1987,Taito (World Games license),Shooter - Walking,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,2
extrmatnur,"Extermination (US, Romstar)",USA,Romstar,yes,Extermination,Taito The NewZealand Story hardware,Extermination,no,no,1987,Taito America Corporation (Romstar license),Shooter - Walking,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,2
eyes,"Eyes (US, Set 1)",USA,Set 1,no,,Namco Pac-Man hardware,,no,no,1982,Tehstar - Rock-Ola,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
eyes2,"Eyes (US, Set 2)",USA,Set 2,yes,Eyes,Namco Pac-Man hardware,,no,no,1982,Tehstar - Rock-Ola,Maze - Collect,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
eyeszac,Eyes (IT),Italy,,yes,Eyes,Namco Pac-Man hardware,,no,no,1982,Tehstar - Rock-Ola,Maze - Collect,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
f1dream,F-1 Dream,World,,no,F-1 Dream,Capcom CPS-0,,no,no,1988,Capcom,Driving - Race,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
falcon,Falcon (8085A CPU) [bl],World,8085A CPU,yes,Phoenix,Taito Unique,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
fantzn2,Fantasy Zone II - The Tears of Opa-Opa (SSE),Japan,"MC8123, 317-0057",no,,Sega System E,,no,no,1988,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,,,1,8-way,,2
fantzn2x,Fantasy Zone II - The Tears of Opa-Opa (S16C),World,System 16C,no,Fantasy Zone II,Sega System 16,Fantasy Zone,no,no,2008,Sega - M2,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzn2xp,Fantasy Zone II - The Tears of Opa-Opa (Prototype),World,Prototype,yes,Fantasy Zone II,Sega System 16,Fantasy Zone,no,no,2008,Sega - M2,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzone,"Fantasy Zone (W, Rev A)",World,"Rev A, No Protection",no,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzone1,"Fantasy Zone (W, No Protection)",World,No Protection,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzonee,"Fantasy Zone (W, 317-0016)",World,317-0016,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzonep,"Fantasy Zone (W, 317-5000)",World,317-5000,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzonepr,"Fantasy Zone (W, Prototype)",World,Prototype,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fasthang,Hangly Man (Fast) [hb],World,Fast,yes,Pac-Man,Namco Pac-Man hardware,,yes,no,1980,Nittoh,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fastlane,Fast Lane (W),World,,no,,Konami Contra based,,no,no,1987,Konami,Maze - Driving,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
fastpop,"Pac-Man (Popeye, Fast) [hb]",World,"Popeye, Fast",yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fastpuck,New Puck X (Fast) [hb],World,Fast,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Deluxe,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fenixn,Fenix (Niemer) [bl],World,Niemer,yes,Phoenix,Taito Unique,,no,yes,1980,Niemer,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
feversos,Fever SOS,World,,no,Dangun Feveron,CAVE 68000,,no,no,1998,CAVE,Shooter - Flying Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
ffightae,Final Fight 30th Anniversary Edition [hb],World,,no,Final Fight,Capcom CPS-1,Final Fight,yes,no,2020,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,,3
ffantasy,"Fighting Fantasy (JP, Rev 3)",Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighter - Versus,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffantasya,Fighting Fantasy (JP),Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighter - Versus,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffantasyb,"Fighting Fantasy (JP, Rev X)",Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighter - Versus,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffantasyj,"Fighting Fantasy (JP, Rev 2)",Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighter - Versus,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffightjh,"Street Smart- Final Fight (JP, Hack)",Japan,Hack,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffight,"Final Fight (W, Set 1)",World,Set 1,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffighta,"Final Fight (W, Set 2)",World,Set 2,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightae_cps2,Final Fight 30th Anniversary Edition CPS2 [hb],World,,no,Final Fight,Capcom CPS-2,Final Fight,yes,no,2022,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,,3
ffightj,Final Fight (JP),Japan,,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj1,"Final Fight (JP, 900112)",Japan,900112,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj2,"Final Fight (JP, 900305)",Japan,900305,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj3,"Final Fight (JP, 900405)",Japan,900405,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj4,"Final Fight (JP, 900613)",Japan,900613,no,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightu,"Final Fight (US, Set 1)",USA,Set 1,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightu1,"Final Fight (US, Set 2)",USA,Set 2,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightua,"Final Fight (US, 900112)",USA,900112,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightub,"Final Fight (US, 900424)",USA,900424,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightuc,"Final Fight (US, 900613)",USA,900613,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Fighter - 2.5D,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
finalizr,Finalizer- Super Transformation (Set 1),World,Set 1,yes,finalizr,Konami Double Dribble based,,no,no,1985,Konami,Shooter - Flying Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,
finalizra,Finalizer- Super Transformation (Set 2),World,Set 2,no,finalizr,Konami Double Dribble based,,no,no,1985,Konami,Shooter - Flying Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,
finalizrb,Finalizer- Super Transformation [bl],World,Set 2,yes,finalizr,Konami Double Dribble based,,no,yes,1986,Konami,Shooter - Flying Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,
fireshrk,Fire Shark ,World,,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fireshrka,Fire Shark (earlier),World,,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fireshrkd,"Fire Shark (KR, set 1, easier)",Korea,easier,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fireshrkdh,"Fire Shark (KR, set 2, harder)",Korea,harder,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Flying Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fitegolf,Fighting Golf,World,,no,Fighting Golf,SNK Triple Z80,,no,no,1988,SNK,Sports - Golf,,15kHz,horizontal,,,2 (alternating),8-way,,2
flicky,Flicky (128k Ver),World,"128k Version, 315-5051",no,,Sega System 1,,no,no,1984,Sega,Platform - Run Jump,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,1
flkatck,Flak Attack (JP),Japan,,yes,,Konami 6309 based,,no,no,1987,Konami,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,
flkatcka,"Flak Attack (JP, PWB 450593 sub-board)",Japan,,yes,,Konami 6309 based,,no,no,1987,Konami,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,
foodf,Food Fight (Rev 3),World,Rev 3,no,,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Fighter - Field,,15kHz,horizontal,,,2 (alternating),8-way,,1
foodf1,Food Fight (Rev 1),World,Rev 1,yes,Food Fight,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Fighter - Field,,15kHz,horizontal,,,2 (alternating),8-way,,1
foodf2,Food Fight (Rev 2),World,Rev 2,yes,Food Fight,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Fighter - Field,,15kHz,horizontal,,,2 (alternating),8-way,,1
foodfc,Food Fight (Cocktail),World,Cocktail,yes,Food Fight,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Fighter - Field,,15kHz,horizontal,,,2 (alternating),8-way,,1
forgottn,"Forgotten Worlds (W, Newer)",World,Newer,no,,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
forgottna,Forgotten Worlds (W),World,,yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
forgottnj,"Forgotten Worlds (JP, Eng Proto)",Japan,English Prototype,yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
forgottnu,"Forgotten Worlds (US, Rev C)",USA,"Rev C, 88621B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnua,"Forgotten Worlds (US, Rev A)",USA,"Rev A, 88616B",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnuaa,"Forgotten Worlds (US, Rev AA)",USA,"Rev AA, 88618B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnuc,"Forgotten Worlds (US, Rev C)",USA,"Rev C, 88618B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnue,"Forgotten Worlds (US, Rev E)",USA,"Rev E, 88618B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Flying Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
fpoint,"Flash Point (JP, Set 2)",Japan,"Set 2, FD1094 317-0127A",no,Flash Point,Sega System 16,,no,no,1989,Sega,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
fpoint1,"Flash Point (JP, Set 1)",Japan,"Set 1, FD1094 317-0127A",yes,Flash Point,Sega System 16,,no,no,1989,Sega,Puzzle - Drop,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
frenzy,Frenzy (Rev RA1),World,Rev RA1,no,,Stern based,,no,no,1981,Stern,Maze - Shooter Small,,15kHz,horizontal,,,2 (alternating),8-way,,1
frogger,Frogger (Konami Bugfixed),World,Konami Bugfixed,no,Frogger,Konami Z80,,no,no,1981,Konami,Maze - Cross,,15kHz,vertical (cw),no,,2 (alternating),4-way,,0
froggers2,"Frogger (Sega, Set 2)",World,"Sega, Set 2",no,Frogger,Konami Z80,,no,no,1981,Konami,Maze - Cross,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fstpman2,New Puck 2 (Fast) [hb],World,Fast,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze - Collect,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
futspy,Future Spy,World,,no,,Sega Zaxxon based,,no,no,1982,Sega-Gremlin,Shooter - Flying Diagonal,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
gaia,Gaia Crusaders,World,,no,Gaia Crusaders,CAVE 68000,,no,no,1999,CAVE,Fighter - 2.5D,,15kHz,horizontal,no,,2 (simultaneous),8-way,,4
galaga,Galaga (Namco Rev. B),World,Namco Rev. B,yes,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaga3,Galaga 3 (GP3 Rev D),World,GP3 Rev D,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3a,Galaga 3 (GP3 Rev C),World,GP3 Rev C,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3b,Galaga 3 (GP3),World,GP3,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3c,Galaga 3 (Set 4),World,Set 4,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3m,Galaga 3 (Set 5),World,Set 5,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galagads,Galaga (Fast Shoot) [hb],World,Fast Shoot,yes,Galaga,Namco Galaga based,Galaga,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagaef,Galaga (Enduring Freedom) [hb],World,,yes,Galaga,Namco Galaga based,Galaga,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagamf,"Galaga (Fast Shoot, Set 1)",World,"Fast Shoot, Set 1",yes,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagamw,"Galaga (Midway, Set 1)",World,"Midway, Set 1",no,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagao,Galaga (Namco),World,Namco,yes,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagax,1942 (Galaxy X) [hb],World,Galaxy X,yes,1942,Capcom CPS-0,19XX,yes,no,1984,Capcom,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
galagosb,Galaga Ghost (Set 2) [hb],World,Set 2,yes,Galaga,Namco Galaga based,Galaga,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagost,Galaga Ghost (Set 1) [hb],World,Set 1,yes,Galaga,Namco Galaga based,Galaga,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galap4,Galaxian Part 4 [hb],World,,yes,Galaxian,Namco Galaxian based,Galaxian,yes,no,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaped,Galapede (Fast Shoot) [hb],World,Fast Shoot,yes,Galaga,Namco Galaga based,Galaxian,yes,no,1980,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galapx,Galaxian Part X (Moonaln) [hb],World,Moonaln,yes,Galaxian,Namco Galaxian based,Galaxian,yes,no,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxbsf,Galaxian (Set 1) [bl],World,Set 1,yes,Galaxian,Namco Galaxian based,Galaxian,no,yes,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxbsf2,Galaxian (Set 3) [bl],World,Set 3,yes,Galaxian,Namco Galaxian based,Galaxian,no,yes,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxiabh,Galaxian (Edition) [hb],World,Edition,yes,Galaxian,Namco Galaxian based,Galaxian,yes,no,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxian,"Galaxian (Namco, Set 1)",World,"Namco, Set 1",no,Galaxian,Namco Galaxian based,Galaxian,no,no,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxianbl,Galaxian (Set 2) [bl],World,Set 2,yes,Galaxian,Namco Galaxian based,Galaxian,no,yes,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxianbl2,Galaxian (Set 4) [bl],World,Set 4,yes,Galaxian,Namco Galaxian based,Galaxian,no,yes,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxiani,Galaxian (Irem),World,Irem,yes,Galaxian,Namco Galaxian based,Galaxian,no,no,1979,Namco - Irem,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxianm,Galaxian (Set 1),World,Set 1,yes,Galaxian,Namco Galaxian based,Galaxian,no,no,1979,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxianmo,Galaxian (Set 2),World,Set 2,yes,Galaxian,Namco Galaxian based,Galaxian,no,no,1979,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxiant,Galaxian (Taito),World,Taito,yes,Galaxian,Namco Galaxian based,Galaxian,no,no,1979,Namco - Taito,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxkyo,Galaxian (Kyoko) [hb],World,Kyoko,yes,Galaxian,Namco Galaxian based,Galaxian,yes,no,1979,Namco - Kyoko,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxni,Galaxian (New Invasion) [hb],World,New Invasion,yes,Galaxian,Namco Galaxian based,Galaxian,yes,no,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaxrf,Galaxian (ES) [bl],Spain,Spanish,yes,Galaxian,Namco Galaxian based,Galaxian,no,yes,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galemp,Galaxy Empire [bl],World,,yes,,Namco Galaxian based,Galaxian,no,yes,1980,Taito,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galgaxin,Galagalaxian [hb],World,,yes,Galaga,Namco Galaga based,Galaxian,yes,no,1979,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galivan,Cosmo Police Galivan,World,12-26-1985,no,Cosmo Police Galivan,Nichibutsu Z80 (Galivan),Cosmo Police Galivan,no,no,1985,Nichibutsu,Platform - Fighter Scrolling,,15kHz,vertical (ccw),yes,,2 (alternating),8-way,,3
gallopm72,"Gallop - Armed Police Unit (JP, M72 hardware)",Japan,M72 hardware,no,Gallop - Armed Police Unit,Irem M72,,no,no,1991,IREM,Shooter - Flying Horizontal,,15kHz,horizontal,,,1,8-way,,2
galturbo,Galaxian Turbo (Superg),World,Superg,yes,Galaxian,Namco Galaxian based,Galaxian,no,no,1979,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galxwars,"Galaxy Wars (Universal, Set 1)",World,"Universal, Set 1",no,,Namco Galaxian based,Galaxian,no,no,1979,Universal,Shooter - Gallery,,15kHz,vertical (ccw),yes,,2 (alternating),2-way horizontal,,1
ganbare,"Ganbare! Marine Kun (JP, 2K0411)",Japan,2K0411,no,,Capcom CPS-1,,no,no,2000,Capcom,Shooter - 3rd Person,,15kHz,horizontal,n-a,,1,4-way,,2
gangwars,Gang Wars,World,,no,Gang Wars,SNK - Alpha Denshi,Gang Wars,no,no,1989,Alpha Denshi Co.,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
gangwarsb,Gang Wars [bl],World,,yes,Gang Wars,SNK - Alpha Denshi,Gang Wars,no,yes,1989,Alpha Denshi Co.,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
gangwarsj,Gang Wars (JP),Japan,,yes,Gang Wars,SNK - Alpha Denshi,Gang Wars,no,no,1989,Alpha Denshi Co.,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
gangwarsu,Gang Wars (US),USA,,yes,Gang Wars,SNK - Alpha Denshi,Gang Wars,no,no,1989,Alpha Denshi Co.,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
gaous,Gaous [hb],World,,yes,Xevious,Namco Galaga based,,yes,no,1982,Namco,Shooter - Flying Vertical,,15kHz,vertical (cw),no,,2 (alternating),8-way,,2
gaplus,"Gaplus (GP2, Rev B)",World,GP2 Rev B,no,,Namco Galaga based,Galaxian,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
gaplusa,Gaplus (GP2),World,GP2,yes,Gaplus,Namco Galaga based,Galaxian,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
gaplust,Gaplus (Tecfri PCB),World,Tecfri PCB,yes,Gaplus,Namco Galaga based,Galaxian,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),8-way,,1
