setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
dkongpe,"Donkey Kong (Pauline, Rev 5) [hb]",,"Pauline, Rev 5",yes,Donkey Kong,Donkey Kong hardware,Donkey Kong,yes,no,1981,Nintendo,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
dkongrev,Donkey Kong Reverse [hb],,,yes,Donkey Kong,Donkey Kong hardware,Donkey Kong,yes,no,1981,Nintendo,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
dkpace,Donkey Kong Pace (Pace) [hb],,Pace,yes,Donkey Kong,Donkey Kong hardware,Donkey Kong,yes,no,1981,Nintendo,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
dkrainbow,Rainbow Donkey Kong [hb],,,yes,Donkey Kong,Donkey Kong hardware,Donkey Kong,yes,no,1981,Nintendo,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
dkrdemo,"Donkey Kong (Remix, Rev 1.8) [hb]",,"Remix, Rev 1.8",yes,Donkey Kong,Donkey Kong hardware,Donkey Kong,yes,no,1981,Nintendo,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
dktrainer,Donkey Kong Trainer (v1.01) [hb],,v1.01,yes,Donkey Kong,Donkey Kong hardware,Donkey Kong,yes,no,1981,Nintendo,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
dland,Dream Land- Super Dream Land (Bubble Bobble) [bl],,Bubble Bobble,yes,Bubble Bobble,Taito Bubble Booble based,Bubble Bobble,no,yes,1986,Taito,Puzzle - Platform,,15kHz,horizontal,n-a,,2 (simultaneous),2-way horizontal,,2
dogosoke,Dogou Souken,Japan,,yes,Victory Road,SNK Triple Z80,,no,no,1986,SNK,Action,,15kHz,vertical (cw),yes,,2 (simultaneous),8-way,,2
dokaben,Dokaben (Japan),Japan,,no,Dokaben,Capcom Mitchell,Dokaben,no,no,1989,Capcom,Sports,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
domino,Domino Man,,,no,,Midway MCR2,,no,no,1982,Bally - Midway,Action,,15kHz,horizontal,,,2 (alternating),4-way,,1
dominos,Dominos,,,no,,Atari 6502,,no,no,1977,Atari,Maze,,15kHz,horizontal,,,2 (simultaneous),4-way,,0
donpachi,Donpachi,World,,no,DonPachi,CAVE 68000,,no,no,1995,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
donpachihk,Donpachi (Hong Kong),Hong Kong,,yes,DonPachi,CAVE 68000,,no,no,1995,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
donpachij,Donpachi (Japan),Japan,,no,DonPachi,CAVE 68000,,no,no,1995,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
donpachijs,"DonPachi (Japan, Satsuei version)",Japan,Satsuei Version,yes,DonPachi,CAVE 68000,,no,no,1995,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
donpachikr,DonPachi (Korea),Korea,,yes,DonPachi,CAVE 68000,,no,no,1995,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
dorodon,Dorodon (Set 1),,Set 1,no,,Universal Lady Bug,,no,no,1982,UPL,Maze,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,0
dorodon2,Dorodon (Set 2),,Set 2,yes,Dorodon,Universal Lady Bug,,no,no,1982,UPL,Maze,,15kHz,vertical (ccw),no,,2 (alternating),4-way,,0
dotrikun,Dottori-Kun (New),,New,no,,Dottori-Kun,,no,no,1990,Sega,Maze,,15kHz,horizontal,no,,1,8-way,,2
dotrikun2,Dottori-Kun (Old),,Old,no,,Dottori-Kun,,no,no,1990,Sega,Maze,,15kHz,horizontal,no,,1,8-way,,2
dotriman,Dottori-Man Jr [hb],,,no,,Dottori-Kun,,yes,no,1990,Chris Covell,Maze,,15kHz,horizontal,no,,1,8-way,,2
dotron,Discs of Tron,,,no,,Midway MCR3,Tron,no,no,1983,Bally - Midway,Sports,,15kHz,horizontal,,,1,8-way,,4
dotrona,Discs of Tron (Alt.),,Alt.,yes,Discs of Tron,Midway MCR3,,no,no,1983,Bally - Midway,Sports,,15kHz,horizontal,,,1,8-way,,4
dremshpr,Dream Shopper,,,no,,Namco Pac-Man hardware,,no,no,1982,Sanritsu,Maze,,15kHz,vertical (ccw),yes,,2 (alternating),4-way,,1
drgninja,"Dragonninja (JP, Rev. 1)",Japan,Rev. 1,no,Bad Dudes vs. Dragonninja,Data East MEC-M1,,no,no,1988,Data East,Platform,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,2
dstlk,"Darkstalkers- The Night Warriors (EU, 940705)",Europe,940705,no,,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
dstlka,"Darkstalkers- The Night Warriors (AS, 940705)",Asia,940705,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
dstlkh,"Darkstalkers- The Night Warriors (HS, 940818)",Hispanic,940818,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
dstlku,"Darkstalkers- The Night Warriors (US, 940818)",USA,940818,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
dstlku1d,"Darkstalkers- The Night Warriors (US, Phoenix Edition) [bl]",USA,940818,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,yes,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
dstlkur1,"Darkstalkers- The Night Warriors (US, 940705)",USA,940705,yes,Darkstalkers- The Night Warriors,Capcom CPS-2,Darkstalkers,no,no,1994,Capcom,Fighting,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,6
dumpmtmt,"Dump Matsumoto (JP, 317-0011a)",Japan,317-0011a,yes,Body Slam,Sega System 16,,no,no,1986,Sega,Sports,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
dunkshot,"Dunk Shot (W, Rev C, 317-0022)",World,"Rev C, FD1089A 317-0022",no,Dunk Shot,Sega System 16,,,,1987,Sega,Sports,,15kHz,horizontal,,,4 (simultaneous),,,
dunkshota,"Dunk Shot (W, Rev A, 317-0022)",World,"Rev A, FD1089A 317-0022",yes,Dunk Shot,Sega System 16,,,,1987,Sega,Sports,,15kHz,horizontal,,,4 (simultaneous),,,
dunkshoto,"Dunk Shot (W, 317-0022)",World,FD1089A 317-0022,yes,Dunk Shot,Sega System 16,,,,1987,Sega,Sports,,15kHz,horizontal,,,4 (simultaneous),,,
dynwar,"Dynasty Wars (US, 89624B)",USA,89624B,no,,Capcom CPS-1,Dynasty Wars,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
dynwara,"Dynasty Wars (US, 88622B-3)",USA,88622B-3,yes,Dynasty Wars,Capcom CPS-1,Dynasty Wars,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
dynwarj,Tenchi wo Kurau (JP),Japan,,yes,Dynasty Wars,Capcom CPS-1,Dynasty Wars,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
dynwarjr,"Tenchi wo Kurau (JP, Resale)",Japan,Resale,yes,Dynasty Wars,Capcom CPS-1,Dynasty Wars,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ebases,Extra Bases,,,no,,Midway Astrocade,,no,no,1980,Dave Nutting Associates - Midway,Sports,,15kHz,horizontal,,,2 (simultaneous),,trackball,1
ecofghtr,"Eco Fighters (W, 931203)",World,931203,no,,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
ecofghtra,"Eco Fighters (AS, 931203)",Asia,931203,yes,Eco Fighters,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
ecofghtrd,"Eco Fighters (W, Phoenix Edition) [bl]",World,Phoenix Edition,yes,,Capcom CPS-2,,no,yes,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
ecofghtrh,"Eco Fighters (HS, 931203)",Hispanic,931203,yes,Eco Fighters,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
ecofghtru,"Eco Fighters (US, 940215)",USA,940215,yes,Eco Fighters,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
ecofghtru1,"Eco Fighters (US, 931203)",USA,931203,yes,Eco Fighters,Capcom CPS-2,,no,no,1993,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eeekkp,Eeek! (Pac-Man Conversion),,Pac-Man Conversion,no,,Namco Pac-Man hardware,,no,no,1984,Epos Corporation,Platform - Climb,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
eggor,Eggor,,,no,,Namco Pac-Man hardware,,no,no,1983,Telko,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
eltonpac,Elton Pac [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Marcel Silvius,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
esprade,ESP Ra.De.,World,,no,,CAVE 68000,,no,no,1998,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
espradej,ESP Ra.De. (Japan),Japan,,no,,CAVE 68000,,no,no,1998,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
eswat,"E-Swat - Cyber Police (W, Set 4)",World,"Set 4, FD1094 317-0130",no,E-Swat,Sega System 16,,no,no,1989,Sega,Run 'n' Gun - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eswatj,"E-Swat - Cyber Police (JP, Set 2)",Japan,"Set 2, FD1094 317-0128",yes,E-Swat,Sega System 16,,no,no,1989,Sega,Run 'n' Gun - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eswatj1,"E-Swat - Cyber Police (JP, Set 1)",Japan,"Set 1, FD1094 317-0131",yes,E-Swat,Sega System 16,,no,no,1989,Sega,Run 'n' Gun - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
eswatu,"E-Swat - Cyber Police (US, Set 3)",USA,"Set 3, FD1094 317-0129",yes,E-Swat,Sega System 16,,no,no,1989,Sega,Run 'n' Gun - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,n-a,3
europac,Euro Pac [hb],,,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Stefano Priore,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
exctleag,Excite League (W),World,FD1094 317-0079,no,Excite League,Sega System 16,,no,no,1988,Sega,Sports,,15kHz,horizontal,n-a,,2 (simultaneous),,,3
exedexes,Exed Exes,World,,no,Exed Exes,Capcom CPS-0,,no,no,1985,Capcom,Shooter - Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
eyes,"Eyes (US, Set 1)",USA,Set 1,no,,Namco Pac-Man hardware,,no,no,1982,Tehstar - Rock-Ola,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,1
eyes2,"Eyes (US, Set 2)",USA,Set 2,yes,Eyes,Namco Pac-Man hardware,,no,no,1982,Tehstar - Rock-Ola,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
eyeszac,Eyes (IT),Italy,,yes,Eyes,Namco Pac-Man hardware,,no,no,1982,Tehstar - Rock-Ola,Maze,,15kHz,vertical (cw),no,,2 (alternating),4-way,,1
f1dream,F-1 Dream,World,,no,F-1 Dream,Capcom CPS-0,,no,no,1988,Capcom,Racing,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
falcon,Falcon (8085A CPU) [bl],,8085A CPU,yes,Phoenix,Taito Unique,,no,yes,1980,,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
fantzn2,"Fantasy Zone II - The Tears of Opa-Opa (MC-8123, 317-0057)",Japan,"MC8123, 317-0057",no,,Sega System E,,no,no,1988,Sega,Shooter - Horizontal,,15kHz,horizontal,,,1,8-way,,2
fantzn2x,Fantasy Zone II - The Tears of Opa-Opa,World,System 16C,no,Fantasy Zone II,Sega System 16,Fantasy Zone,no,no,2008,Sega - M2,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzn2xp,Fantasy Zone II - The Tears of Opa-Opa (Prototype),World,Prototype,yes,Fantasy Zone II,Sega System 16,Fantasy Zone,no,no,2008,Sega - M2,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzone,"Fantasy Zone (W, Rev A)",World,"Rev A, No Protection",no,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzone1,"Fantasy Zone (W, No Protection)",World,No Protection,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzonee,"Fantasy Zone (W, 317-0016)",World,317-0016,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzonep,"Fantasy Zone (W, 317-5000)",World,317-5000,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fantzonepr,"Fantasy Zone (W, Prototype)",World,Prototype,yes,Fantasy Zone,Sega System 16,Fantasy Zone,no,no,1986,Sega,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (alternating),8-way,,2
fasthang,Hangly Man (Fast) [hb],,Fast,yes,Pac-Man,Namco Pac-Man hardware,,yes,no,1980,Nittoh,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fastlane,Fast Lane (W),World,,no,,Konami Contra based,,no,no,1987,Konami,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,2
fastpop,"Pac-Man (Popeye, Fast) [hb]",,"Popeye, Fast",yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fastpuck,New Puck X (Fast) [hb],,Fast,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Deluxe,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fenixn,Fenix (Niemer) [bl],,Niemer,yes,Phoenix,Taito Unique,,no,yes,1980,Niemer,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
feversos,Fever SOS,World,,no,Dangun Feveron,CAVE 68000,,no,no,1998,CAVE,Shooter - Vertical,,15kHz,vertical (ccw),yes,,2 (simultaneous),8-way,,3
ffae,Final Fight 30th Anniversary Edition [hb],,,no,Final Fight,Capcom CPS-1,Final Fight,yes,no,2020,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,,3
ffantasy,"Fighting Fantasy (JP, Rev 3)",Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighting,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffantasya,Fighting Fantasy (JP),Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighting,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffantasyb,"Fighting Fantasy (JP, Rev X)",Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighting,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffantasyj,"Fighting Fantasy (JP, Rev 2)",Japan,,yes,Hippodrome,Data East MEC-M1,,no,no,1989,Data East,Fighting,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
ffight,"Final Fight (W, Set 1)",World,Set 1,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffighta,"Final Fight (W, Set 2)",World,Set 2,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightae_cps2,Final Fight 30th Anniversary Edition CPS2,,,no,Final Fight,Capcom CPS-2,Final Fight,yes,no,2022,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,3 (simultaneous),8-way,,3
ffightj,Final Fight (JP),Japan,,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj1,"Final Fight (JP, 900112)",Japan,900112,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj2,"Final Fight (JP, 900305)",Japan,900305,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj3,"Final Fight (JP, 900405)",Japan,900405,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightj4,"Final Fight (JP, 900613)",Japan,900613,no,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightu,"Final Fight (US, Set 1)",USA,Set 1,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightu1,"Final Fight (US, Set 2)",USA,Set 2,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightua,"Final Fight (US, 900112)",USA,900112,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightub,"Final Fight (US, 900424)",USA,900424,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
ffightuc,"Final Fight (US, 900613)",USA,900613,yes,Final Fight,Capcom CPS-1,Final Fight,no,no,1989,Capcom,Beat 'em Up,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
finalizr,Finalizer: Super Transformation (Set 1),World,Set 1,yes,finalizr,Konami Double Dribble based,,no,no,1985,Konami,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,
finalizra,Finalizer: Super Transformation (Set 2),World,Set 2,no,finalizr,Konami Double Dribble based,,no,no,1985,Konami,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,
finalizrb,Finalizer: Super Transformation (bootleg),World,Set 2,yes,finalizr,Konami Double Dribble based,,no,yes,1986,Konami,Shooter - Vertical,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,
fireshrk,Fire Shark ,World,,no,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fireshrka,Fire Shark (earlier),World,,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fireshrkd,"Fire Shark (Korea, set 1, easier)",Korea,easier,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fireshrkdh,"Fire Shark (Korea, set 2, harder)",Korea,harder,yes,Fire Shark,Toaplan 1,,no,no,1989,Toaplan,Shooter - Vertical,,15kHz,vertical (ccw),,,2 (simultaneous),8-way,,2
fitegolf,Fighting Golf,,,no,Fighting Golf,SNK Triple Z80,,no,no,1988,SNK,Sports - Golf,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
flicky,"Flicky (128k Version, 315-5051)",,"128k Version, 315-5051",no,,Sega System 1,,no,no,1984,Sega,Platform,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,1
flkatck,Flak Attack (Japan),Japan,,yes,,Konami 6309 based,,no,no,1987,Konami,Shooter - Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,
flkatcka,"Flak Attack (JP, PWB 450593 sub-board)",Japan,,yes,,Konami 6309 based,,no,no,1987,Konami,Shooter - Vertical,,15kHz,vertical (cw),,,2 (alternating),8-way,,
foodf,Food Fight (Rev 3),,Rev 3,no,,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Shooter - Multidirectional,,15kHz,horizontal,,,2 (alternating),8-way,,1
foodf1,Food Fight (Rev 1),,Rev 1,yes,Food Fight,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
foodf2,Food Fight (Rev 2),,Rev 2,yes,Food Fight,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
foodfc,Food Fight (Cocktail),,Cocktail,yes,Food Fight,Atari 68000,,no,no,1982,General Computer Corporation - Atari,Arena,,15kHz,horizontal,,,2 (alternating),8-way,,1
forgottn,"Forgotten Worlds (W, Newer)",World,Newer,no,,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
forgottna,Forgotten Worlds (W),World,,yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
forgottnu,"Forgotten Worlds (US, Rev C, 88621B-2)",USA,"Rev C, 88621B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnua,"Forgotten Worlds (US, Rev A, 88616B)",USA,"Rev A, 88616B",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnuaa,"Forgotten Worlds (US, Rev AA, 88618B-2)",USA,"Rev AA, 88618B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnuc,"Forgotten Worlds (US, Rev C, 88618B-2)",USA,"Rev C, 88618B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
forgottnue,"Forgotten Worlds (US, Rev E, 88618B-2)",USA,"Rev E, 88618B-2",yes,Forgotten Worlds,Capcom CPS-1,,no,no,1988,Capcom,Shooter - Horizontal,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,1
fpoint,"Flash Point (JP, Set 2)",Japan,"Set 2, FD1094 317-0127A",no,Flash Point,Sega System 16,,no,no,1989,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
fpoint1,"Flash Point (JP, Set 1)",Japan,"Set 1, FD1094 317-0127A",yes,Flash Point,Sega System 16,,no,no,1989,Sega,Puzzle,,15kHz,horizontal,n-a,,2 (simultaneous),8-way,,3
frenzy,Frenzy (Rev RA1),,Rev RA1,no,,Stern based,,no,no,1981,Stern,Shooter - Multidirectional,,15kHz,horizontal,,,2 (alternating),8-way,,1
frogger,Frogger (Konami Bugfixed),,Konami Bugfixed,no,Frogger,Konami Z80,,no,no,1981,Konami,Platform - Climb,,15kHz,vertical (cw),no,,2 (alternating),4-way,,0
froggers2,"Frogger (Sega, Set 2)",,"Sega, Set 2",no,Frogger,Konami Z80,,no,no,1981,Konami,Platform - Climb,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
fstpman2,New Puck 2 (Fast) [hb],,Fast,yes,Pac-Man,Namco Pac-Man hardware,Pac-Man,yes,no,1980,Namco - Midway,Maze,,15kHz,vertical (cw),yes,,2 (alternating),4-way,,0
futurespy,Future Spy,,,no,,Sega Zaxxon based,,no,no,1982,Sega-Gremlin,Shooter - Isometric,,15kHz,vertical (cw),yes,,2 (alternating),8-way,,2
gaia,Gaia Crusaders,World,,no,Gaia Crusaders,CAVE 68000,,no,no,1999,CAVE,Fighting,,15kHz,horizontal,no,,2 (simultaneous),8-way,,4
galaga,Galaga (Namco Rev. B),,Namco Rev. B,yes,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galaga3,Galaga 3 (GP3 Rev D),,GP3 Rev D,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3a,Galaga 3 (GP3 Rev C),,GP3 Rev C,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3b,Galaga 3 (GP3),,GP3,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3c,Galaga 3 (Set 4),,Set 4,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galaga3m,Galaga 3 (Set 5),,Set 5,yes,Gaplus,Namco Galaga based,Galaga,no,no,1984,Namco,Shooter - Gallery,,15kHz,vertical (cw),no,,2 (alternating),2-way horizontal,,1
galagads,Galaga (Fast Shoot) [hb],,Fast Shoot,yes,Galaga,Namco Galaga based,Galaga,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagaef,Galaga (Enduring Freedom) [hb],,,yes,Galaga,Namco Galaga based,Galaga,yes,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagamf,"Galaga (Fast Shoot, Set 1)",,"Fast Shoot, Set 1",yes,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
galagamw,"Galaga (Midway, Set 1)",,"Midway, Set 1",no,Galaga,Namco Galaga based,Galaga,no,no,1981,Namco - Midway,Shooter - Gallery,,15kHz,vertical (cw),yes,,2 (alternating),2-way horizontal,,1
